Bankrupt?;Bank Name;City;Digital Banking;Total Employee;Product KPR;Interest Rate ;years founded; ROA(C) before interest and depreciation before interest; ROA(A) before interest and % after tax; ROA(B) before interest and depreciation after tax; Operating Gross Margin; Realized Sales Gross Margin; Operating Profit Rate; Pre-tax net Interest Rate; After-tax net Interest Rate; Non-industry income and expenditure/revenue; Continuous interest rate (after tax); Operating Expense Rate; Research and development expense rate; Cash flow rate; Interest-bearing debt interest rate; Tax rate (A); Net Value Per Share (B); Net Value Per Share (A); Net Value Per Share (C); Persistent EPS in the Last Four Seasons; Cash Flow Per Share; Revenue Per Share (Yuan ¥); Operating Profit Per Share (Yuan ¥); Per Share Net profit before tax (Yuan ¥); Realized Sales Gross Profit Growth Rate; Operating Profit Growth Rate; After-tax Net Profit Growth Rate; Regular Net Profit Growth Rate; Continuous Net Profit Growth Rate; Total Asset Growth Rate; Net Value Growth Rate; Total Asset Return Growth Rate Ratio; Cash Reinvestment %; Current Ratio; Quick Ratio; Interest Expense Ratio; Total debt/Total net worth; Debt ratio %; Net worth/Assets; Long-term fund suitability ratio (A); Borrowing dependency; Contingent liabilities/Net worth; Operating profit/Paid-in capital; Net profit before tax/Paid-in capital; Inventory and accounts receivable/Net value; Total Asset Turnover; Accounts Receivable Turnover; Average Collection Days; Inventory Turnover Rate (times); Fixed Assets Turnover Frequency; Net Worth Turnover Rate (times); Revenue per person; Operating profit per person; Allocation rate per person; Working Capital to Total Assets; Quick Assets/Total Assets; Current Assets/Total Assets; Cash/Total Assets; Quick Assets/Current Liability; Cash/Current Liability; Current Liability to Assets; Operating Funds to Liability; Inventory/Working Capital; Inventory/Current Liability; Current Liabilities/Liability; Working Capital/Equity; Current Liabilities/Equity; Long-term Liability to Current Assets; Retained Earnings to Total Assets; Total income/Total expense; Total expense/Assets; Current Asset Turnover Rate; Quick Asset Turnover Rate; Working capitcal Turnover Rate; Cash Turnover Rate; Cash Flow to Sales; Fixed Assets to Assets; Current Liability to Liability; Current Liability to Equity; Equity to Long-term Liability; Cash Flow to Total Assets; Cash Flow to Liability; CFO to Assets; Cash Flow to Equity; Current Liability to Current Assets; Liability-Assets Flag; Net Income to Total Assets; Total assets to GNP price; No-credit Interval; Gross Profit to Sales; Net Income to Stockholder's Equity; Liability to Equity; Degree of Financial Leverage (DFL); Interest Coverage Ratio (Interest expense to EBIT); Net Income Flag; Equity to Liability;;;;;
0;bank 8474;Bogor;no;1911;no;2.0%; 13 ;0.532394092;0.580680331;0.574281278;0.608865795;0.608865795;0.999072271;0.797506634;0.809394598;0.303513166;0.781671027;0.000141423;985000000;0.468478398;0.000313031;0.265816378;0.191268805;0.191268805;0.191268805;0.236078283;0.324715286;0.045661479;0.118964254;0.19078105;0.022092797;0.848048592;0.689411346;0.689411346;0.21760986;6880000000;0.000455193;0.263969508;0.380155359;0.021116939;0.017508082;0.630678004;0.004277807;0.0941742;0.9058258;0.005689275;0.370900929;0.005365848;0.11814614;0.189088304;0.401600701;0.20089955;0.000904913;0.006990099;0.000208652;0.000503071;0.040645161;0.035741668;0.405226024;0.0090577;0.889190131;0.640967061;0.70770349;0.240895478;0.018447375;0.02003773;0.063456224;0.354147948;0.277067481;0.007241631;0.627931081;0.740334164;0.328639089;0;0.942446954;0.002365603;0.035397841;0.000138054;0.000129655;0.593989093;0.000133944;0.671578958;0.198867174;0.627931081;0.328639089;0.110933234;0.658426444;0.463399847;0.606389821;0.316690489;0.013881632;0;0.824062232;0.001039494;0.624145418;0.608862396;0.841955022;0.277881627;0.026806308;0.565229617;1;0.040479512;;;;;
0;bank 2238;Semarang;no;1421;no;5.0%; 20 ;0.525032906;0.566397732;0.576369185;0.619330057;0.619330057;0.99906557;0.797491279;0.809392124;0.303500598;0.781660501;0.000316035;0;0.468595825;0.000448045;0.187974491;0.179807003;0.179807003;0.179807003;0.227569254;0.328959468;0.030733397;0.110251608;0.182270091;0.022117465;0.848069367;0.689727583;0.689727583;0.217609947;6440000000;0.000466323;0.264203402;0.385669312;0.006356922;0.004830397;0.631151286;0.007071923;0.129032258;0.870967742;0.005019505;0.374071481;0.005365848;0.110207305;0.181275922;0.398735034;0.131934033;0.00135737;0.004658073;0.000153049;0.000113475;0.035322581;0.006700645;0.394269691;0.007325296;0.75648257;0.275985692;0.341407738;0.049102648;0.005023623;0.002605132;0.099759021;0.356544111;0.278728058;0.003798431;0.729893928;0.732352767;0.330847575;0.004965711;0.938416026;0.002292506;0.050330362;9550000000;8050000000;0.593919292;404000000;0.671576393;0.579098064;0.729893928;0.330847575;0.113790152;0.649363515;0.46053981;0.631248136;0.315630299;0.0453153;0;0.814382786;0.001744574;0.62369434;0.619325683;0.841555087;0.279907719;0.026944775;0.565797914;1;0.028753559;;;;;
0;bank 5677;Malang;no;1368;no;6.0%; 22 ;0.489543216;0.54726341;0.535895926;0.607539745;0.607539745;0.999009067;0.79741616;0.809328588;0.303487304;0.781589483;0.000183399;0;0.460344061;0.000554055;0.362992206;0.188951161;0.188951161;0.188951161;0.218587501;0.313963359;0.037025273;0.103574627;0.174738269;0.022091485;0.847998748;0.689348647;0.689348647;0.217588191;6560000000;0.000452822;0.263949305;0.373775195;0.007561287;0.005371266;0.634200559;0.017978461;0.196662333;0.803337667;0.00513783;0.388757792;0.006020279;0.103546827;0.173772717;0.40228396;0.082458771;0.001036795;0.006094348;8900000000;0.000102884;0.035483871;0.019167781;0.395027249;0.023973987;0.776495597;0.357002136;0.45319631;0.131184267;0.005799683;0.006221972;0.111648055;0.338941314;0.277560736;0.004902554;0.537628192;0.735092834;0.334904895;0.018706805;0.939490544;0.002251912;0.022670436;0.000221091;0.000177853;0.593948024;0.000174678;0.671553099;0.409813649;0.537628192;0.334904895;0.134644988;0.624275784;0.456839874;0.553792295;0.309420761;0.03833142;0;0.798860819;0.020495926;0.623707202;0.607539012;0.840439916;0.287817191;0.028875132;0.568501828;1;0.01760103;;;;;
0;bank 8656;Depok;no;2165;no;4.0%; 21 ;0.512553015;0.564816834;0.558862894;0.603900316;0.603900316;0.999034372;0.797439816;0.809355799;0.303475703;0.781617554;9960000000;0;0.462301737;0.000518052;0.130175119;0.175677384;0.175677384;0.175677384;0.226907441;0.320612577;0.052603718;0.113264392;0.181290954;0.022074813;0.84801783;0.689433015;0.689433015;0.217597745;6980000000;0.000466397;0.264002145;0.379168064;0.005111997;0.003686273;0.632020109;0.014541442;0.182060042;0.817939958;0.004958493;0.384182579;0.005365848;0.113276988;0.180295604;0.40794161;0.172413793;0.0008339;0.007581858;0.000158208;0.000155839;0.057741935;0.02716684;0.398611519;0.023108991;0.731955277;0.318564902;0.436664596;0.021844578;0.003646042;0.00074002;0.156505135;0.342914286;0.27599967;0.004140792;0.820122494;0.729936275;0.336857754;0.007317265;0.935860147;0.002326798;0.023770793;9570000000;7190000000;0.593902899;1420000000;0.671571145;0.572827458;0.820122494;0.336857754;0.118746523;0.640628617;0.458950624;0.577860316;0.314011749;0.055803156;0;0.809426008;0.000917504;0.623317856;0.603895923;0.841654699;0.285324658;0.027327058;0.566853877;1;0.01932684;;;;;
0;bank 523;Malang;yes;1214;no;6.0%; 7 ;0.481938283;0.546990842;0.53611007;0.618811168;0.618767927;0.998938237;0.797437049;0.809360486;0.303671962;0.781626676;0.000434446;2950000000;0.461971264;0.000677068;0;0.166828199;0.166828199;0.166828199;0.216885695;0.318101436;0.009029448;0.094210569;0.171800859;0.022078179;0.847875074;0.689437834;0.689437834;0.217632382;6220000000;0.000429814;0.264007584;0.376932678;0.003534466;0.002341897;0.633413241;0.010265459;0.156664752;0.843335248;0.005248425;0.378162444;0.006699693;0.094419203;0.170447176;0.396773679;0.04197901;0.000837958;0.007552825;8390000000;6200000000;0.018387097;0.008416198;0.391307297;0.01728398;0.727951678;0.082744068;0.124256905;0.007775609;0.002358408;0.00063088;0.065067198;0.341342749;0.276700542;0.003393458;0.387871849;0.729940495;0.329825319;0.045094957;0.932608836;0.00225382;0.026763713;0.000114017;7920000000;0.593858956;1980000000;0.671567352;0.35106888;0.387871849;0.329825319;0.122622174;0.640421724;0.458865918;0.568086885;0.314070449;0.07886108;0;0.799686702;0.005778581;0.623539063;0.618809225;0.840407766;0.282224197;0.029027307;0.568580178;1;0.023065359;;;;;
0;bank 4329;Tangerang;no;1566;no;3.0%; 15 ;0.540145274;0.582315744;0.582579367;0.625599965;0.625599965;0.999143217;0.79760873;0.809465686;0.303543137;0.781733484;0.000338931;713000000;0.469864036;0.000429043;0.26500658;0.186338545;0.186338545;0.186338545;0.232485582;0.327438636;0.023972655;0.115625763;0.189877231;0.022101773;0.848065544;0.689499552;0.689499552;0.21760407;6370000000;0.000445436;0.264097722;0.382539771;0.007399041;0.006731862;0.63073862;0.003964107;0.089337002;0.910662998;0.005071702;0.371386297;0.005365848;0.114050515;0.187225699;0.396509754;0.112443778;0.001373601;0.004604277;0.000428195;0.000102884;0.026612903;0.009112407;0.397480835;0.011132051;0.767330451;0.31024738;0.317464776;0.046968846;0.007056746;0.003094289;0.080245887;0.362074363;0.277139444;0.001239677;0.839145143;0.732912045;0.329217072;0;0.947071789;0.002344596;0.044004249;0.000104559;0.000107785;0.593930108;4490000000;0.671575685;0.556827394;0.839145143;0.329217072;0.110933234;0.64750943;0.460556685;0.627694784;0.315179484;0.039145257;0;0.825485714;0.001208214;0.623773323;0.625595774;0.842005284;0.277653928;0.026820798;0.565295877;1;0.042796436;;;;;
0;bank 5762;Tangerang;yes;1503;no;2.0%; 17 ;0.523034173;0.563126908;0.570159002;0.607164992;0.607150579;0.999074813;0.797493492;0.809384443;0.303484887;0.781663869;0.000111358;1410000000;0.493434992;0.000550055;0.276343759;0.178247861;0.178247861;0.178247861;0.223598374;0.3273679;0.020766217;0.106261705;0.178428862;0.022073169;0.848015994;0.689329863;0.689329863;0.217589834;6260000000;0.000461856;0.263815651;0.389963116;0.029896319;0.020715246;0.630946494;0.001438094;0.040058046;0.959941954;0.005342863;0.37081146;0.005365848;0.106233817;0.177437599;0.397991487;0.137931034;0.001146359;0.005520522;9520000000;0.000173994;0.027096774;0.018636077;0.399029873;0.013559759;0.85496143;0.370730531;0.473890758;0.184053794;0.022577276;0.032077489;0.030035978;0.40517924;0.27713075;0.019237007;0.665252615;0.736924538;0.327096016;0.002737093;0.937759735;0.002369599;0.021795989;0.000128614;0.000103634;0.593992862;0.00014272;0.671604423;0.409423783;0.665252615;0.327096016;0.11235668;0.696528896;0.490901627;0.654761334;0.320371441;0.00975795;0;0.813768817;0.000888599;0.624662235;0.607160758;0.840999192;0.275822084;0.026872035;0.565516626;1;0.095087239;;;;;
0;bank 7123;Malang;yes;678;no;1.0%; 10 ;0.505923073;0.56345399;0.552010279;0.602869744;0.602711195;0.99897163;0.797586595;0.809451885;0.303863388;0.781717624;0.000143389;560000000;0.471826745;0.000488049;0.257212268;0.182166786;0.182166786;0.182166786;0.223692919;0.322239513;0.01350636;0.095920528;0.179935226;0.022080549;0.84795261;0.689637589;0.689637589;0.217617947;7010000000;0.000459235;0.264145123;0.381235796;0.017272333;0.009065025;0.630832454;0.002941847;0.071862624;0.928137376;0.005558074;0.370833827;0.005771668;0.095876692;0.178998567;0.398740393;0.076461769;0.00071622;0.008833688;5560000000;0.000143735;0.01983871;0.01259639;0.392392755;0.011309483;0.809688727;0.18474956;0.328269353;0.023053227;0.009481051;0.00335386;0.036076505;0.35533;0.277325312;0.020461252;0.459757523;0.735152481;0.327438381;0.003705961;0.937901496;0.002417257;0.016102206;0.000173671;9880000000;0.59399817;3370000000;0.671577449;0.268166658;0.459757523;0.327438381;0.112466006;0.647491713;0.460844363;0.599747906;0.315129882;0.016984429;0;0.813607337;0.001307458;0.623950419;0.602867368;0.841124226;0.276912875;0.026844441;0.565400272;1;0.053610323;;;;;
1;bank 3641;Malang;no;783;no;5.0%; 19 ;0.432749963;0.492749673;0.482092189;0.604015624;0.604015624;0.998895484;0.797289993;0.809221956;0.303504465;0.78147622;0.000240524;0;0.454234502;0.000587059;0;0.158611099;0.158611099;0.158611099;0.198354921;0.299780717;0.040882073;0.082810846;0.156661897;0.022175873;0.848078355;0.689480162;0.689480162;0.217603094;6840000000;0.00039947;0.264182421;0.337384971;0.00656285;0.004555907;0.629581444;0.015179785;0.185083291;0.814916709;0.006197282;0.381058998;0.005611412;0.082800007;0.155697157;0.408595394;0.196401799;0.001020563;0.006202795;0.000205977;0.001228552;0.058548387;0.035353906;0.384263133;0.003429975;0.765877741;0.51293891;0.609889681;0.004204832;0.005382906;0.000129901;0.171664967;0.321583445;0.278029061;0.003403023;0.886254521;0.73360193;0.338205322;0.000655228;0.920323044;0.002152243;0.058540223;0.000119435;0.000104117;0.593922932;238000000;0.67157211;0.074805454;0.886254521;0.338205322;0.111932119;0.642501061;0.459215133;0.451014774;0.314460307;0.043946134;0;0.769318031;0.000714363;0.623704711;0.604012274;0.836765896;0.285787624;0.02653155;0.563517405;1;0.018947709;;;;;
0;bank 427;Malang;yes;1577;yes;5.0%; 18 ;0.480622045;0.487080244;0.534611061;0.617867078;0.617867078;0.999021893;0.797242266;0.809177038;0.30315666;0.78158022;0.000336271;1290000000;0.469852294;0.000314031;0;0.153385867;0.153385867;0.153385867;0.216507516;0.326165382;0.028918432;0.103493201;0.155607441;0.022098596;0.848181713;0.685482212;0.685482212;0.217652249;550000000;0.000423077;0.263264719;0.386479639;0.006055519;0.004507247;0.630162258;0.018686109;0.199232095;0.800767905;0.005055155;0.380509883;0.007387638;0.103449118;0.154596184;0.401102324;0.131934033;0.001606931;0.003937374;0.000172921;0.000152056;0.053064516;0.014499949;0.394891567;0.012510193;0.751703079;0.17602784;0.236433611;0.033954606;0.004423392;0.002461378;0.072884397;0.349595247;0.284430149;0.004569057;0.341512028;0.732067709;0.332030987;0.033111667;0.890634803;0.002168588;0.083284302;5720000000;4500000000;0.593915422;2620000000;0.67157121;0.488083653;0.341512028;0.332030987;0.133713867;0.641105387;0.45903939;0.621860663;0.314050112;0.047479383;0;0.766035222;0.010964458;0.623702143;0.617865417;0.835834418;0.288330599;0.026664875;0.564474539;1;0.017323836;;;;;
0;bank 2944;Bandung;no;1926;no;3.0%; 14 ;0.480085799;0.541593982;0.534611061;0.597904265;0.597904265;0.998972901;0.797389322;0.809316349;0.303516067;0.781579097;6490000000;102000000;0.465171989;0.000221022;0;0.180860478;0.180860478;0.180860478;0.21896568;0.324573813;0.068983771;0.099177591;0.172252768;0.022079885;0.848039334;0.689254786;0.689254786;0.217582099;5880000000;0.000441418;0.263868491;0.38412317;0.007285469;0.004593337;0.63220949;0.008085064;0.138918282;0.861081718;0.005414943;0.37773523;0.007055547;0.098710245;0.171020285;0.402951142;0.263868066;0.001793595;0.00352579;0.000185914;0.000551487;0.064354839;0.039396031;0.39355736;0.009260264;0.771370284;0.268791843;0.422590932;0.014218391;0.00450792;0.000697069;0.107996408;0.349061705;0.278057962;0.007524489;0.735628994;0.733538291;0.331547281;0.007683348;0.935490858;0.002260198;0.024362035;5060000000;3270000000;0.593922526;565000000;0.671572169;0.258195861;0.735628994;0.331547281;0.116721756;0.642512082;0.459198068;0.602470189;0.314492979;0.039735745;0;0.800260527;0.009459865;0.623585511;0.597901361;0.840416734;0.280642356;0.027606168;0.567352425;1;0.026470938;;;;;
0;bank 2144;Bogor;no;2308;yes;4.0%; 17 ;0.474674597;0.534779765;0.527811981;0.605291226;0.605291226;0.998967817;0.797391397;0.80931661;0.303530327;0.781574466;0.000188603;0;0.4702549;0.000709071;0.086243547;0.181956091;0.181956091;0.181956091;0.215467524;0.321673622;0.023261793;0.096001954;0.17089704;0.022085717;0.847970538;0.689750955;0.689750955;0.217629658;6590000000;0.000447083;0.264014578;0.381980925;0.020259531;0.017790682;0.63073588;0.001809245;0.048704538;0.951295462;0.005500844;0.369637181;0.005365848;0.095966258;0.16990423;0.398120101;0.142428786;0.00085216;0.007413638;0.000277056;0.00025494;0.027419355;0.016286004;0.392324914;0.008627589;0.836160279;0.405268662;0.442201434;0.149971409;0.017927022;0.019052443;0.041383196;0.36116421;0.27706123;0.006371399;0.766604127;0.736165212;0.327487865;0;0.942644715;0.002242248;0.031824876;0.000117549;0.00011252;0.593978;0.000114912;0.671579171;0.301634295;0.766604127;0.327487865;0.110933234;0.654535945;0.465009018;0.598796084;0.315866901;0.014473292;0;0.798238385;0.000716702;0.624028749;0.605289263;0.840167745;0.276091;0.026827012;0.56532375;1;0.078900322;;;;;
0;bank 7102;Malang;no;2326;yes;2.0%; 17 ;0.464485936;0.524204099;0.520477542;0.596261116;0.596261116;0.998955453;0.797367187;0.809297731;0.303513891;0.781555518;5610000000;0;0.459959907;0.000286029;0;0.165859003;0.165859003;0.165859003;0.211118465;0.315024404;0.083019496;0.09323345;0.166151992;0.022048532;0.847886473;0.668014051;0.668014051;0.216710028;6890000000;0.000431461;0.263835078;0.372732014;0.009240533;0.005203453;0.627381817;0.009017044;0.147020588;0.852979412;0.005468113;0.37784483;0.00603734;0.093214129;0.165138376;0.407934911;0.43928036;0.002081706;0.0030365;0.000231772;0.001087844;0.098225806;0.039375468;0.39126207;0.004675118;0.814059608;0.428562654;0.663730669;0.007362738;0.005777028;0.000290774;0.134181418;0.336929846;0.277521036;0.009295194;0.867144406;0.737125236;0.33320685;0.001690719;0.929281716;0.002195032;0.030866749;5050000000;3310000000;0.593930111;18700000;0.67157236;0.204018071;0.867144406;0.33320685;0.113028869;0.643250049;0.459330051;0.54686579;0.314625627;0.031532452;0;0.789635775;0.004735327;0.623711664;0.596259442;0.839459977;0.28131862;0.026352716;0.561585415;1;0.02481635;;;;;
0;bank 5236;Bandung;yes;1210;yes;1.0%; 12 ;0.489348218;0.552060619;0.53991113;0.606213696;0.606213696;0.998957302;0.797473156;0.809389911;0.303694924;0.781643799;0.000213928;1410000000;0.470748094;0.000164016;0.051827108;0.176899414;0.176899414;0.176899414;0.220856576;0.321779727;0.018316016;0.094943409;0.176093997;0.022082967;0.84779735;0.689380848;0.689380848;0.217590926;6510000000;0.000440395;0.263952413;0.378590589;0.006749433;0.004281417;0.631146491;0.007185913;0.130211325;0.869788675;0.005907794;0.376993757;0.008648362;0.094899604;0.175092376;0.395920276;0.082458771;0.002016779;0.003136408;0.000216295;0.00020955;0.024677419;0.023397911;0.391680423;0.014760619;0.75395297;0.068109171;0.103705139;0.004134722;0.00443925;0.000730884;0.029607174;0.34678216;0.278483529;0.006319834;0.20560541;0.732169282;0.327578067;0.090913785;0.935256306;0.002311605;0.023488075;4110000000;2870000000;0.593918946;54500000;0.671568277;0.208995916;0.20560541;0.327578067;0.127674322;0.638979903;0.45850459;0.590522002;0.313908543;0.042775646;0;0.807176089;0.079265862;0.623694875;0.606214993;0.840969421;0.279990835;0.026937995;0.565773133;1;0.028463617;;;;;
0;bank 9478;Bandung;no;1717;no;2.0%; 17 ;0.47769707;0.541703009;0.53230901;0.619863359;0.620057943;0.999013111;0.797393334;0.80932312;0.303438965;0.781582325;0.000380213;900000000;0.46189913;0.000409041;0;0.167586701;0.167586701;0.167586701;0.215845703;0.31841975;0.01759003;0.099503298;0.170746404;0.02208657;0.847987996;0.689216093;0.689216093;0.217571938;7020000000;0.000444363;0.26387937;0.377556723;0.004332592;0.002724311;0.633714949;0.010689501;0.159688001;0.840311999;0.005464108;0.380571393;0.00687823;0.099483772;0.169791117;0.399106137;0.082458771;0.001335051;0.004734071;661000000;0.000188368;0.027580645;0.017340599;0.394970715;0.012225095;0.724331437;0.172027194;0.268698079;0.059433657;0.002724661;0.002773648;0.113477134;0.341694753;0.276429135;0.004507675;0.673627785;0.729573765;0.3326694;0.015258206;0.932474784;0.002239141;0.039548182;0.000129747;8480000000;0.593880054;8100000000;0.671579458;0.225665215;0.673627785;0.3326694;0.119419456;0.64972539;0.460361436;0.569969054;0.315939233;0.065233995;0;0.798076143;0.008471115;0.623556164;0.619860736;0.840254094;0.282531595;0.030297991;0.569030432;1;0.022562823;;;;;
0;bank 1554;Jakarta;no;2207;no;4.0%; 18 ;0.463169697;0.537232883;0.515016864;0.601550902;0.601608556;0.998944476;0.79739029;0.809314917;0.303576975;0.781538676;0.000152871;0;0.463492782;0.000237024;0.164591558;0.172601239;0.172601239;0.172601239;0.211402099;0.319763741;0.026664852;0.09323345;0.17089704;0.022064714;0.84771312;0.689266298;0.689266298;0.217467625;6330000000;0.000437899;0.263953967;0.378497448;0.008524154;0.005827917;0.633548513;0.010899242;0.161108928;0.838891072;0.005302179;0.379165614;0.006316418;0.093352549;0.169851444;0.400157819;0.106446777;0.00104694;0.006045676;0.000130312;0.00016416;0.033870968;0.033059648;0.390165306;0.026006317;0.773373941;0.210499713;0.278389559;0.038818966;0.006289844;0.003332368;0.061472423;0.342958623;0.277434248;0.006123523;0.355451001;0.73398356;0.32973674;0.026775579;0.929809936;0.002240798;0.022421382;9660000000;7590000000;0.593937008;3940000000;0.671568667;0.337877299;0.355451001;0.32973674;0.126510422;0.638306147;0.458541438;0.576593181;0.313622484;0.034115333;0;0.797369558;0.007601306;0.623751417;0.60154655;0.840184676;0.282683497;0.028796378;0.568458222;1;0.022328747;;;;;
0;bank 4625;Bogor;no;1495;no;3.0%; 19 ;0.4685809;0.52916485;0.522244231;0.598898802;0.598898802;0.998959844;0.797369816;0.809299033;0.303509299;0.78156436;9400000000;52600000;0.46497404;0.000225023;0;0.177615777;0.177615777;0.177615777;0.214427531;0.320258895;0.031716503;0.095106262;0.16878813;0.022077531;0.84791233;0.688822008;0.688822008;0.21756191;6570000000;0.000454819;0.263891803;0.378804814;0.01747202;0.012711997;0.62513493;0.005632005;0.112706715;0.887293285;0.005321005;0.37342395;0.006183582;0.095086879;0.167815399;0.399533508;0.157421289;0.001495338;0.004230265;0.000138337;0.000236027;0.036612903;0.034466754;0.391850026;0.018360688;0.841506676;0.39161;0.505217739;0.106420829;0.013097058;0.010249623;0.054738923;0.345610362;0.277170852;0.011644715;0.452002478;0.737992464;0.328515448;0.005596304;0.931455733;0.002214404;0.021372543;0.000122698;9800000000;0.593975958;743000000;0.671584529;0.332992699;0.452002478;0.328515448;0.11524924;0.665599729;0.464354316;0.582826696;0.317984781;0.016790119;0;0.7939996;0.005714844;0.624173336;0.598897642;0.839894355;0.278863834;0.026171925;0.558026903;1;0.033376274;;;;;
0;bank 3388;Malang;no;2004;no;4.0%; 4 ;0.476673329;0.512047536;0.531452433;0.592499171;0.592499171;0.998880347;0.79731614;0.809249688;0.303581567;0.781512009;7090000000;0;0.461352256;0.000265027;0;0.16556403;0.16556403;0.16556403;0.209983927;0.317500177;0.018890754;0.088103575;0.165549446;0.022081023;0.848025723;0.689564906;0.689564906;0.217611715;6290000000;0.000431386;0.264316075;0.376178235;0.009318536;0.006739348;0.629999247;0.004130076;0.091936995;0.908063005;0.005212774;0.373503354;0.005365848;0.08811699;0.164587889;0.400034565;0.133433283;0.000837958;0.007553679;0.000189353;0.000159621;0.029354839;0.029137964;0.384150064;0.021317024;0.792269445;0.355577998;0.427275037;0.056637187;0.007537901;0.00348276;0.086005072;0.340562079;0.277259133;0.004952264;0.875534515;0.734422204;0.329476221;0;0.926685637;0.002074156;0.013713405;0.000120553;0.000104013;0.593947267;4590000000;0.671577332;0.393824616;0.875534515;0.329476221;0.110933234;0.650966462;0.461463934;0.564289251;0.315655895;0.031274126;0;0.783431474;0.002613115;0.623421524;0.592498949;0.83919715;0.277774511;0.026632897;0.564270861;1;0.041526973;;;;;
0;bank 3079;Cirebon;no;691;yes;6.0%; 22 ;0.521620436;0.575937636;0.566893303;0.620454316;0.620454316;0.999115486;0.797534026;0.809418815;0.303470385;0.78167987;0.000284003;985000000;0.474951981;0.000131013;0.229982792;0.179048502;0.179048502;0.179048502;0.228892881;0.327403268;0.028116823;0.11546291;0.185508775;0.022109974;0.848080331;0.689658508;0.689658508;0.217631519;6540000000;0.000452573;0.264266343;0.387131627;0.012788728;0.007297685;0.6307191;0.004976336;0.104181153;0.895818847;0.005790331;0.373316588;0.006292654;0.115328871;0.184435563;0.400279734;0.140929535;0.001136214;0.005560655;7640000000;0.000316973;0.032741935;0.030727201;0.407792678;0.011997448;0.802903455;0.219741955;0.35883721;0.006449691;0.007619511;0.000640552;0.05306934;0.360279779;0.277362917;0.01369509;0.473550947;0.735259867;0.328343707;0.016120089;0.937256539;0.002315932;0.051153897;9390000000;5820000000;0.593953721;499000000;0.671572616;0.220262982;0.473550947;0.328343707;0.119421629;0.643462713;0.45940342;0.631567529;0.314643131;0.022905322;0;0.821700552;0.006717748;0.623769747;0.620449553;0.841884719;0.278388125;0.026817072;0.565279007;1;0.036346483;;;;;
0;bank 5940;Bekasi;yes;1389;yes;1.0%; 6 ;0.50514308;0.563126908;0.561432625;0.602783263;0.602783263;0.998981567;0.797889838;0.809784279;0.304372406;0.782308643;0.000134485;1850000000;0.46834084;0.000269027;0.004858791;0.189498968;0.189498968;0.189498968;0.229176515;0.320435736;0.004446663;0.095594821;0.178127589;0.022103985;0.849285936;0.689440979;0.689637358;0.217655448;6320000000;0.000447108;0.264179313;0.377761633;0.008302626;0.005176004;0.630908138;0.002297121;0.059255676;0.940744324;0.008114711;0.372026;0.005445062;0.09559985;0.176917276;0.394969072;0.022488756;0.000984042;0.006430789;6190000000;0.000127092;0.011935484;0.014432384;0.39294679;0.011626147;0.761156601;0.092139821;0.135066756;0.007233986;0.00560719;0.001215929;0.031161069;0.350790919;0.277574907;0.007312704;0.477426875;0.732465895;0.327208303;0.019940276;0.948081249;0.002454992;0.013596135;0.000244448;0.000172562;0.593963533;3430000000;0.671578623;0.074158832;0.477426875;0.327208303;0.114243734;0.644655942;0.459986452;0.584836859;0.314768261;0.03500276;0;0.813863909;0.013281856;0.623628694;0.602779622;0.841081811;0.27644522;0.026888369;0.565582878;1;0.065110879;;;;;
0;bank 2423;Tangerang;no;1022;no;3.0%; 11 ;0.488616975;0.542956825;0.542213181;0.609672956;0.609687369;0.999004098;0.797407168;0.809329239;0.303481987;0.781590606;0.000222832;1410000000;0.471841843;0.000244024;0.124607754;0.18570646;0.18570646;0.18570646;0.218871135;0.329171677;0.038356247;0.103004641;0.173683814;0.022068839;0.848011053;0.689296191;0.689296191;0.217584637;5830000000;0.0004378;0.263881701;0.386582095;0.011206829;0.00580234;0.631772852;0.006716275;0.12528343;0.87471657;0.005587579;0.375376608;0.006584528;0.102960575;0.172701908;0.400997826;0.145427286;0.001513599;0.004179031;9150000000;0.000299573;0.036935484;0.00881571;0.393206847;0.003683909;0.799490482;0.207648392;0.38396168;0.035958446;0.005898292;0.002938003;0.064610143;0.356047951;0.27749266;0.014055454;0.482242789;0.73542467;0.329138171;0.016682126;0.941712687;0.002250929;0.045452689;9270000000;497000000;0.593948409;2570000000;0.671577887;0.254874814;0.482242789;0.329138171;0.12146836;0.653039507;0.461320393;0.627344385;0.316201774;0.026094741;0;0.801531632;0.003055518;0.623733815;0.609669987;0.840489151;0.279649715;0.027212239;0.566594118;1;0.029715376;;;;;
